step,thrust,turn,x,y,theta
1080,0.686521,-0.097855,53.045,276.415,-0.398125
1081,0.690074,-0.088887,53.674,276.141,-0.409867
1082,0.688189,-0.096884,54.304,275.859,-0.420534
1083,0.687759,-0.049725,54.929,275.571,-0.432160
1084,0.688439,-0.038066,55.552,275.279,-0.438127
1085,0.693709,0.004066,56.174,274.985,-0.442695
1086,0.693603,0.046753,56.801,274.688,-0.442207
1087,0.692062,0.083259,57.430,274.394,-0.436596
1088,0.692590,0.123925,58.060,274.108,-0.426605
1089,0.692847,0.155532,58.694,273.831,-0.411734
1090,0.690217,0.147183,59.334,273.565,-0.393070
1091,0.689763,0.183434,59.977,273.312,-0.375409
1092,0.687987,0.179232,60.624,273.074,-0.353397
1093,0.685293,0.210388,61.274,272.849,-0.331889
1094,0.685335,0.275959,61.927,272.643,-0.306642
1095,0.691500,0.228149,62.587,272.457,-0.273527
1096,0.698333,0.301532,63.258,272.289,-0.246149
1097,0.702948,0.292375,63.941,272.143,-0.209965
1098,0.695906,0.198260,64.633,272.021,-0.174880
1099,0.697000,0.180660,65.321,271.916,-0.151089
1100,0.703605,0.100656,66.012,271.826,-0.129410
1101,0.702203,0.060272,66.711,271.744,-0.117331
1102,0.699907,0.055440,67.409,271.667,-0.110099
1103,0.701439,0.051684,68.105,271.595,-0.103446
1104,0.694745,0.001615,68.803,271.527,-0.097244
1105,0.697958,-0.012205,69.495,271.459,-0.097050
1106,0.692707,-0.093844,70.189,271.391,-0.098515
1107,0.687652,-0.103702,70.878,271.315,-0.109776
1108,0.685648,-0.074359,71.560,271.231,-0.122220
1109,0.680192,-0.036795,72.240,271.141,-0.131143
1110,0.674194,-0.035798,72.914,271.049,-0.135559
1111,0.680630,-0.042078,73.582,270.955,-0.139854
1112,0.678034,-0.094513,74.255,270.857,-0.144904
1113,0.677355,-0.088097,74.925,270.751,-0.156245
1114,0.680186,-0.084403,75.593,270.639,-0.166817
1115,0.684659,-0.155988,76.263,270.519,-0.176945
1116,0.695032,-0.194310,76.934,270.386,-0.195664
1117,0.691499,-0.155235,77.613,270.235,-0.218981
1118,0.690395,-0.113502,78.285,270.072,-0.237609
1119,0.695560,-0.144283,78.953,269.901,-0.251230
1120,0.689760,-0.173790,79.624,269.716,-0.268544
1121,0.693216,-0.171463,80.285,269.519,-0.289398
1122,0.697560,-0.068618,80.945,269.308,-0.309974
1123,0.701561,-0.058918,81.608,269.090,-0.318208
1124,0.704542,-0.090140,82.273,268.866,-0.325278
1125,0.703564,-0.089904,82.938,268.633,-0.336095
1126,0.704010,-0.113674,83.599,268.394,-0.346884
1127,0.700728,-0.109500,84.258,268.146,-0.360524
1128,0.699015,-0.026950,84.910,267.890,-0.373664
1129,0.700721,-0.061703,85.560,267.633,-0.376899
1130,0.709642,-0.059411,86.210,267.370,-0.384303
1131,0.712010,-0.061696,86.866,267.099,-0.391432
1132,0.703869,-0.096170,87.522,266.823,-0.398836
1133,0.699614,-0.128954,88.168,266.542,-0.410376
1134,0.700966,-0.126653,88.805,266.253,-0.425850
1135,0.701658,-0.103284,89.439,265.954,-0.441049
1136,0.707239,-0.071383,90.069,265.646,-0.453443
1137,0.710494,-0.060754,90.702,265.331,-0.462009
1138,0.709482,-0.093555,91.336,265.010,-0.469299
1139,0.712903,-0.100217,91.965,264.682,-0.480526
1140,0.706504,-0.092413,92.593,264.345,-0.492552
1141,0.701417,-0.099353,93.212,264.004,-0.503641
1142,0.708151,-0.015832,93.822,263.658,-0.515564
1143,0.704724,0.026409,94.438,263.307,-0.517464
1144,0.706685,-0.009208,95.051,262.961,-0.514294
1145,0.703045,-0.021420,95.666,262.612,-0.515399
1146,0.701012,-0.026309,96.277,262.264,-0.517970
1147,0.703070,-0.029082,96.885,261.915,-0.521127
1148,0.698821,0.062449,97.494,261.563,-0.524617
1149,0.700373,0.059169,98.101,261.218,-0.517123
1150,0.699117,0.053304,98.712,260.876,-0.510022
1151,0.690648,0.089111,99.325,260.538,-0.503626
1152,0.691953,0.041865,99.933,260.212,-0.492933
1153,0.683215,0.076836,100.544,259.887,-0.487909
1154,0.678237,0.117283,101.151,259.573,-0.478689
1155,0.680821,0.109753,101.757,259.269,-0.464615
1156,0.675132,0.097679,102.370,258.972,-0.451444
1157,0.675901,0.050764,102.981,258.684,-0.439723
1158,0.672314,0.058791,103.594,258.400,-0.433631
1159,0.675718,0.054432,104.206,258.122,-0.426576
1160,0.677996,0.053687,104.823,257.846,-0.420044
1161,0.684723,0.093106,105.444,257.574,-0.413602
1162,0.688654,0.122413,106.074,257.306,-0.402429
1163,0.694107,0.033626,106.711,257.045,-0.387740
1164,0.697106,0.072525,107.355,256.786,-0.383705
1165,0.699863,0.124336,108.004,256.530,-0.375002
1166,0.705736,0.126116,108.659,256.284,-0.360081
1167,0.705574,0.074598,109.323,256.045,-0.344947
1168,0.703499,0.033885,109.989,255.812,-0.335995
1169,0.704097,-0.008315,110.654,255.583,-0.331929
1170,0.694584,0.025885,111.319,255.353,-0.332927
1171,0.695789,0.031513,111.977,255.128,-0.329821
1172,0.699074,0.068991,112.636,254.905,-0.326039
1173,0.694632,0.033912,113.300,254.687,-0.317760
1174,0.695548,-0.015738,113.960,254.472,-0.313691
1175,0.689987,-0.052523,114.622,254.257,-0.315580
1176,0.688678,-0.090529,115.276,254.038,-0.321882
1177,0.682340,-0.103357,115.927,253.813,-0.332746
1178,0.682006,-0.095611,116.569,253.582,-0.345149
1179,0.683069,-0.046844,117.208,253.344,-0.356622
1180,0.678713,-0.011587,117.847,253.102,-0.362243
1181,0.674275,-0.051035,118.481,252.861,-0.363634
1182,0.678550,-0.088091,119.110,252.617,-0.369758
1183,0.673107,-0.134261,119.740,252.365,-0.380329
1184,0.668784,-0.131239,120.361,252.105,-0.396440
1185,0.669733,-0.110511,120.974,251.838,-0.412189
1186,0.678816,-0.096421,121.584,251.561,-0.425450
1187,0.681842,-0.007021,122.199,251.274,-0.437021
1188,0.682680,-0.038308,122.816,250.985,-0.437863
1189,0.686017,-0.037405,123.433,250.692,-0.442460
1190,0.687355,-0.025267,124.052,250.396,-0.446949
1191,0.686469,-0.059583,124.671,250.097,-0.449981
1192,0.689974,-0.062735,125.287,249.794,-0.457131
1193,0.690634,-0.053900,125.904,249.485,-0.464659
1194,0.693037,-0.052552,126.519,249.171,-0.471127
1195,0.697565,-0.049131,127.135,248.853,-0.477433
1196,0.698392,-0.096228,127.752,248.529,-0.483329
1197,0.700045,-0.070132,128.367,248.197,-0.494876
1198,0.704228,-0.142542,128.980,247.859,-0.503292
1199,0.704921,-0.130980,129.591,247.509,-0.520397
1200,0.708330,-0.079784,130.197,247.149,-0.536115
1201,0.708555,-0.027227,130.803,246.781,-0.545689
1202,0.709317,-0.012632,131.407,246.412,-0.548956
1203,0.703610,-0.054491,132.012,246.041,-0.550472
1204,0.703511,-0.101722,132.609,245.669,-0.557011
1205,0.709569,-0.093559,133.201,245.290,-0.569217
1206,0.711646,-0.131072,133.795,244.900,-0.580444
1207,0.711659,-0.086803,134.384,244.501,-0.596173
1208,0.712081,0.006589,134.968,244.095,-0.606589
1209,0.712254,-0.042179,135.554,243.690,-0.605799
1210,0.703669,-0.048604,136.137,243.281,-0.610860
1211,0.708222,-0.050041,136.711,242.874,-0.616693
1212,0.708220,-0.049263,137.287,242.461,-0.622698
1213,0.710528,-0.001777,137.859,242.045,-0.628609
1214,0.709084,0.046996,138.434,241.627,-0.628822
1215,0.701738,0.041209,139.010,241.213,-0.623183
1216,0.702368,0.034179,139.582,240.806,-0.618238
1217,0.700028,0.107657,140.156,240.401,-0.614136
1218,0.694164,0.185236,140.733,240.006,-0.601217
1219,0.700778,0.104706,141.314,239.626,-0.578989
1220,0.699872,0.053235,141.905,239.250,-0.566424
1221,0.694305,0.058191,142.498,238.878,-0.560036
1222,0.694005,0.059027,143.089,238.513,-0.553053
1223,0.694918,0.140169,143.682,238.153,-0.545970
1224,0.692709,0.136852,144.282,237.802,-0.529150
1225,0.693662,0.112389,144.886,237.462,-0.512728
1226,0.699348,0.064365,145.495,237.130,-0.499241
1227,0.699552,0.056364,146.111,236.800,-0.491517
1228,0.696736,0.054002,146.730,236.474,-0.484753
1229,0.693413,0.053036,147.349,236.153,-0.478273
1230,0.694997,0.006510,147.966,235.838,-0.471909
1231,0.695435,-0.073063,148.586,235.523,-0.471128
1232,0.695821,-0.039988,149.203,235.202,-0.479895
1233,0.690687,0.001536,149.818,234.877,-0.484694
1234,0.692127,0.010455,150.429,234.556,-0.484510
1235,0.684249,0.013186,151.042,234.234,-0.483255
1236,0.688934,0.014375,151.649,233.917,-0.481673
1237,0.689387,0.047604,152.260,233.599,-0.479948
1238,0.689842,0.040524,152.873,233.284,-0.474235
1239,0.691672,0.051364,153.488,232.972,-0.469372
1240,0.692351,0.053593,154.107,232.663,-0.463209
1241,0.690732,0.085800,154.728,232.358,-0.456777
1242,0.685719,0.034138,155.351,232.059,-0.446481
1243,0.691055,-0.002021,155.971,231.766,-0.442385
1244,0.692111,-0.045318,156.596,231.470,-0.442627
1245,0.692306,-0.031944,157.219,231.170,-0.448065
1246,0.692183,0.006155,157.842,230.868,-0.451899
1247,0.691132,0.022467,158.465,230.566,-0.451160
1248,0.691987,-0.009904,159.088,230.266,-0.448464
1249,0.686656,0.024262,159.711,229.966,-0.449653
1250,0.687053,0.094318,160.330,229.669,-0.446741
1251,0.690980,0.088262,160.953,229.379,-0.435423
1252,0.690535,0.073993,161.583,229.094,-0.424832
1253,0.691032,0.072969,162.215,228.815,-0.415952
1254,0.693532,0.066662,162.849,228.542,-0.407196
1255,0.695722,0.106506,163.488,228.272,-0.399197
1256,0.696243,0.108510,164.133,228.010,-0.386416
1257,0.694684,0.059179,164.781,227.756,-0.373395
1258,0.698237,-0.019715,165.429,227.507,-0.366293
1259,0.700091,0.054606,166.081,227.255,-0.368659
1260,0.696613,0.013347,166.735,227.007,-0.362106
1261,0.698857,-0.067072,167.387,226.762,-0.360505
1262,0.703462,-0.106236,168.039,226.510,-0.368553
1263,0.702190,-0.097938,168.692,226.248,-0.381302
1264,0.707608,-0.044874,169.341,225.979,-0.393054
1265,0.712501,-0.038980,169.993,225.705,-0.398439
1266,0.714330,-0.040811,170.648,225.425,-0.403117
1267,0.716256,-0.054184,171.304,225.142,-0.408014
1268,0.712975,-0.048201,171.960,224.853,-0.414516
1269,0.705081,-0.012933,172.611,224.562,-0.420300
1270,0.701350,-0.014715,173.254,224.274,-0.421852
1271,0.703484,-0.011572,173.893,223.985,-0.423618
1272,0.704966,-0.054750,174.534,223.695,-0.425007
1273,0.704899,-0.054806,175.174,223.400,-0.431577
1274,0.705352,-0.099492,175.813,223.101,-0.438153
1275,0.702370,-0.093220,176.448,222.794,-0.450093
1276,0.703929,-0.057568,177.077,222.482,-0.461279
1277,0.706395,-0.057567,177.705,222.164,-0.468187
1278,0.703118,-0.092731,178.333,221.841,-0.475095
1279,0.699611,-0.047605,178.955,221.512,-0.486223
1280,0.696166,-0.039137,179.571,221.182,-0.491935
1281,0.692088,-0.056129,180.183,220.850,-0.496632
1282,0.685772,-0.012473,180.790,220.517,-0.503367
1283,0.681717,0.067041,181.390,220.185,-0.504864
1284,0.681267,0.074428,181.989,219.860,-0.496819
1285,0.678245,0.058730,182.591,219.541,-0.487887
1286,0.680020,0.103004,183.192,219.227,-0.480840
1287,0.677426,0.113430,183.799,218.920,-0.468479
1288,0.682538,0.064110,184.408,218.622,-0.454868
1289,0.680870,0.049270,185.023,218.327,-0.447175
1290,0.680462,0.041832,185.639,218.036,-0.441262
1291,0.679534,0.035410,186.255,217.749,-0.436242
1292,0.674500,0.044807,186.873,217.464,-0.431993
1293,0.675816,0.087638,187.487,217.185,-0.426616
1294,0.674819,0.087649,188.105,216.912,-0.416100
1295,0.676660,-0.028698,188.725,216.646,-0.405582
1296,0.679501,-0.038222,189.346,216.377,-0.409026
1297,0.687153,0.002602,189.968,216.103,-0.413612
1298,0.691343,0.011562,190.597,215.827,-0.413300
1299,0.692056,-0.062174,191.231,215.551,-0.411913
1300,0.694808,-0.070973,191.863,215.269,-0.419373
1301,0.696425,-0.066381,192.495,214.981,-0.427890
1302,0.697950,-0.060886,193.126,214.687,-0.435856
1303,0.700919,-0.021487,193.757,214.387,-0.443162
1304,0.694640,0.016325,194.389,214.085,-0.445741
1305,0.693991,0.105801,195.017,213.787,-0.443782
1306,0.698905,0.064457,195.647,213.497,-0.431086
1307,0.700992,0.069505,196.284,213.210,-0.423351
1308,0.701672,0.030387,196.926,212.927,-0.415010
1309,0.700524,-0.012662,197.569,212.647,-0.411364
1310,0.698344,-0.011556,198.211,212.365,-0.412883
1311,0.686795,-0.082079,198.850,212.084,-0.414270
1312,0.685840,-0.086868,199.476,211.802,-0.424119
1313,0.691635,-0.090498,200.098,211.513,-0.434544
1314,0.697058,-0.041721,200.722,211.215,-0.445403
1315,0.696394,-0.031757,201.350,210.912,-0.450410
1316,0.701020,-0.038221,201.975,210.606,-0.454221
1317,0.702597,-0.039248,202.604,210.296,-0.458807
1318,0.700277,-0.033845,203.232,209.981,-0.463517
1319,0.699923,-0.026239,203.857,209.666,-0.467578
1320,0.698508,-0.024034,204.481,209.348,-0.470727
1321,0.700983,-0.032364,205.103,209.030,-0.473611
1322,0.700111,0.003549,205.725,208.708,-0.477495
1323,0.696318,0.031230,206.347,208.386,-0.477069
1324,0.700759,0.027663,206.967,208.069,-0.473321
1325,0.694354,0.027275,207.592,207.751,-0.470002
1326,0.697567,0.066333,208.212,207.439,-0.466729
1327,0.702690,0.095488,208.837,207.130,-0.458769
1328,0.698322,0.052187,209.471,206.826,-0.447310
1329,0.694248,0.050513,210.102,206.528,-0.441048
1330,0.688448,0.041339,210.732,206.235,-0.434986
1331,0.691073,-0.002121,211.358,205.948,-0.430026
1332,0.695758,-0.046022,211.986,205.660,-0.430280
1333,0.694445,-0.040451,212.617,205.366,-0.435803
1334,0.702641,-0.085858,213.245,205.070,-0.440657
1335,0.704668,-0.118915,213.877,204.764,-0.450960
1336,0.701061,-0.130347,214.507,204.448,-0.465230
1337,0.704035,-0.084590,215.128,204.124,-0.480871
1338,0.702169,-0.093868,215.749,203.792,-0.491022
1339,0.697493,0.061077,216.365,203.454,-0.502286
1340,0.702267,0.105354,216.979,203.122,-0.494957
1341,0.700453,0.103208,217.601,202.796,-0.482314
1342,0.694939,0.138961,218.225,202.479,-0.469930
1343,0.696946,0.161000,218.850,202.175,-0.453254
1344,0.699353,0.191487,219.482,201.882,-0.433934
1345,0.696226,0.176112,220.123,201.603,-0.410956
1346,0.689289,0.158086,220.767,201.338,-0.389822
1347,0.687365,0.143347,221.410,201.088,-0.370852
1348,0.692445,0.063890,222.055,200.850,-0.353651
1349,0.696571,0.092098,222.706,200.615,-0.345984
1350,0.700510,0.139648,223.364,200.386,-0.334932
1351,0.704568,0.100758,224.029,200.167,-0.318174
1352,0.699993,0.093109,224.701,199.955,-0.306083
1353,0.699526,0.125470,225.371,199.751,-0.294910
1354,0.696018,0.033097,226.043,199.558,-0.279854
1355,0.689190,-0.007119,226.713,199.369,-0.275882
1356,0.695799,-0.010505,227.376,199.180,-0.276736
1357,0.699903,-0.003862,228.045,198.989,-0.277997
1358,0.701976,-0.036571,228.718,198.797,-0.278460
1359,0.702266,-0.073327,229.392,198.601,-0.282849
1360,0.704653,-0.037068,230.065,198.399,-0.291648
1361,0.698291,-0.155360,230.739,198.194,-0.296096
1362,0.700731,-0.143926,231.403,197.977,-0.314739
1363,0.708598,-0.137193,232.065,197.749,-0.332011
1364,0.713082,-0.134133,232.731,197.507,-0.348474
1365,0.712981,-0.124715,233.397,197.253,-0.364570
1366,0.709576,-0.081296,234.060,196.989,-0.379536
1367,0.695122,-0.077263,234.716,196.719,-0.389291
1368,0.690093,-0.037218,235.357,196.450,-0.398563
1369,0.690555,-0.064386,235.991,196.179,-0.403029
1370,0.696857,-0.032086,236.625,195.903,-0.410755
1371,0.691258,-0.021553,237.262,195.622,-0.414605
1372,0.697218,0.023902,237.894,195.342,-0.417192
1373,0.692791,-0.032501,238.533,195.062,-0.414324
1374,0.695177,0.014416,239.166,194.780,-0.418224
1375,0.686916,-0.066094,239.801,194.499,-0.416494
1376,0.692503,-0.070601,240.427,194.216,-0.424425
1377,0.693341,-0.036648,241.056,193.926,-0.432897
1378,0.689730,0.119052,241.684,193.632,-0.437295
1379,0.691409,0.078923,242.313,193.349,-0.423009
1380,0.692076,0.004554,242.946,193.071,-0.413538
1381,0.688483,-0.013092,243.580,192.793,-0.412991
1382,0.691716,0.034557,244.210,192.516,-0.414562
1383,0.695592,-0.043068,244.845,192.240,-0.410416
1384,0.697147,-0.047932,245.481,191.959,-0.415584
1385,0.700744,-0.040444,246.117,191.674,-0.421336
1386,0.701889,-0.038070,246.755,191.384,-0.426189
1387,0.703721,-0.047262,247.393,191.091,-0.430757
1388,0.706402,-0.052746,248.031,190.794,-0.436429
1389,0.711057,-0.040786,248.669,190.491,-0.442758
1390,0.709025,-0.035542,249.310,190.183,-0.447653
1391,0.713056,-0.032979,249.948,189.874,-0.451918
1392,0.714223,-0.035911,250.588,189.560,-0.455875
1393,0.718596,-0.031305,251.228,189.243,-0.460184
1394,0.719370,-0.013252,251.871,188.921,-0.463941
1395,0.717016,0.019735,252.513,188.598,-0.465531
1396,0.715616,0.021005,253.155,188.278,-0.463163
1397,0.715522,0.064033,253.796,187.960,-0.460642
1398,0.715583,0.068210,254.439,187.647,-0.452958
1399,0.717982,0.065248,255.085,187.339,-0.444773
1400,0.715723,0.107637,255.736,187.035,-0.436943
1401,0.711528,0.064492,256.388,186.740,-0.424027
1402,0.705001,0.096416,257.039,186.453,-0.416288
1403,0.707221,0.094827,257.687,186.175,-0.404718
1404,0.704872,0.052025,258.340,185.904,-0.393339
1405,0.701990,0.005065,258.993,185.638,-0.387096
1406,0.696817,-0.005869,259.643,185.373,-0.386488
1407,0.693554,0.074870,260.288,185.110,-0.387192
1408,0.694953,0.083662,260.933,184.854,-0.378208
1409,0.698303,0.074572,261.581,184.604,-0.368168
1410,0.693046,0.034085,262.235,184.359,-0.359220
1411,0.692436,0.021919,262.885,184.118,-0.355130
1412,0.695278,0.023884,263.535,183.878,-0.352499
1413,0.703285,0.021618,264.188,183.640,-0.349633
1414,0.701341,0.025676,264.849,183.401,-0.347039
1415,0.700553,0.059286,265.509,183.165,-0.343958
1416,0.702983,0.058427,266.171,182.933,-0.336844
1417,0.698656,-0.013046,266.836,182.705,-0.329832
1418,0.695116,0.062102,267.496,182.478,-0.331398
1419,0.689035,-0.015563,268.155,182.257,-0.323946
1420,0.689463,-0.009316,268.808,182.036,-0.325813
1421,0.691842,-0.043936,269.461,181.815,-0.326931
1422,0.693693,-0.040742,270.115,181.589,-0.332204
1423,0.689762,-0.073936,270.770,181.360,-0.337093
1424,0.686536,-0.034068,271.419,181.126,-0.345965
1425,0.688819,-0.110093,272.064,180.890,-0.350053
1426,0.683736,-0.064266,272.707,180.646,-0.363264
1427,0.682501,-0.089971,273.345,180.398,-0.370976
1428,0.677858,-0.132204,273.978,180.144,-0.381773
1429,0.675811,-0.128175,274.603,179.881,-0.397637
1430,0.667997,-0.125342,275.222,179.610,-0.413018
1431,0.666507,-0.076165,275.830,179.332,-0.428059
1432,0.669186,-0.018319,276.433,179.050,-0.437199
1433,0.676599,-0.017173,277.039,178.766,-0.439397
1434,0.677031,-0.099672,277.651,178.477,-0.441458
1435,0.677788,-0.022605,278.259,178.180,-0.453419
1436,0.674001,-0.024135,278.868,177.881,-0.456131
1437,0.671304,-0.032792,279.472,177.583,-0.459028
1438,0.674073,-0.030578,280.073,177.283,-0.462963
1439,0.675399,-0.034340,280.675,176.980,-0.466632
1440,0.670629,-0.008636,281.277,176.673,-0.470753
1441,0.680501,-0.009173,281.874,176.369,-0.471789
1442,0.687250,0.075808,282.480,176.059,-0.472890
1443,0.692198,0.044471,283.095,175.751,-0.463793
1444,0.694664,0.078668,283.715,175.445,-0.458456
1445,0.694519,0.081223,284.341,175.143,-0.449016
1446,0.695348,0.088078,284.970,174.848,-0.439269
1447,0.695299,0.018694,285.602,174.559,-0.428700
1448,0.699048,-0.062848,286.235,174.271,-0.426457
1449,0.703383,-0.067861,286.869,173.977,-0.433999
1450,0.706242,-0.104991,287.505,173.676,-0.442142
1451,0.706614,-0.098160,288.140,173.366,-0.454741
1452,0.707729,-0.047113,288.771,173.048,-0.466520
1453,0.705776,-0.053815,289.401,172.727,-0.472173
1454,0.703679,-0.008376,290.027,172.401,-0.478631
1455,0.708637,-0.048747,290.652,172.077,-0.479636
1456,0.705594,-0.061968,291.278,171.746,-0.485486
1457,0.710360,-0.021695,291.900,171.412,-0.492922
1458,0.702421,-0.011993,292.525,171.074,-0.495526
1459,0.705290,-0.048422,293.142,170.740,-0.496965
1460,0.701036,-0.012072,293.760,170.400,-0.502775
1461,0.693986,-0.044448,294.374,170.061,-0.504224
1462,0.696783,-0.040270,294.980,169.722,-0.509558
1463,0.697863,-0.077238,295.587,169.380,-0.514390
1464,0.699123,-0.067779,296.191,169.031,-0.523659
1465,0.699971,-0.106482,296.794,168.676,-0.531792
1466,0.706432,-0.146080,297.392,168.314,-0.544570
1467,0.704131,-0.099753,297.990,167.937,-0.562100
1468,0.705575,-0.121197,298.581,167.555,-0.574070
1469,0.708021,-0.111442,299.168,167.163,-0.588614
1470,0.706824,-0.101236,299.752,166.762,-0.601987
1471,0.707452,-0.006639,300.329,166.355,-0.614135
1472,0.701325,0.023119,300.907,165.947,-0.614932
1473,0.695390,0.055167,301.481,165.544,-0.612157
1474,0.691494,0.061180,302.053,165.148,-0.605537
1475,0.685639,0.049530,302.624,164.758,-0.598196
1476,0.685673,0.046457,303.193,164.376,-0.592252
1477,0.684344,0.037218,303.764,163.996,-0.586677
1478,0.683845,0.036834,304.336,163.620,-0.582211
1479,0.686895,0.111816,304.909,163.246,-0.577791
1480,0.689168,0.114731,305.489,162.879,-0.564373
1481,0.687697,0.114541,306.076,162.518,-0.550606
1482,0.682494,0.138924,306.667,162.166,-0.536861
1483,0.676639,0.087470,307.260,161.827,-0.520190
1484,0.684651,0.128799,307.850,161.497,-0.509693
1485,0.686404,0.117943,308.453,161.172,-0.494238
1486,0.686170,0.159293,309.062,160.855,-0.480084
1487,0.687204,0.187743,309.676,160.550,-0.460969
1488,0.683064,0.218530,310.298,160.258,-0.438440
1489,0.678486,0.210656,310.924,159.985,-0.412217
1490,0.682248,0.100519,311.553,159.729,-0.386938
1491,0.683104,0.093694,312.188,159.479,-0.374876
1492,0.683567,0.006497,312.826,159.236,-0.363632
1493,0.679275,-0.040441,313.465,158.993,-0.362853
1494,0.675089,0.002698,314.099,158.749,-0.367706
1495,0.676814,0.000655,314.729,158.507,-0.367382
1496,0.680431,0.043571,315.361,158.264,-0.367303
1497,0.677039,0.044773,315.997,158.023,-0.362075
1498,0.677036,0.126793,316.631,157.786,-0.356702
1499,0.683312,0.117660,317.269,157.559,-0.341487
