step,thrust,turn,x,y,theta
1066,0.692403,-0.041633,353.998,347.305,1.015791
1067,0.698356,-0.045656,354.366,347.892,1.010795
1068,0.693402,0.004454,354.740,348.481,1.005316
1069,0.700617,-0.034003,355.111,349.067,1.005851
1070,0.702737,-0.045679,355.489,349.657,1.001770
1071,0.697883,-0.053443,355.870,350.247,0.996289
1072,0.696022,-0.051397,356.253,350.831,0.989876
1073,0.697478,-0.023818,356.639,351.410,0.983708
1074,0.698636,-0.017434,357.027,351.990,0.980850
1075,0.696958,0.059425,357.417,352.569,0.978758
1076,0.690090,0.055137,357.802,353.151,0.985889
1077,0.680781,0.040473,358.179,353.728,0.992506
1078,0.677575,0.083213,358.548,354.300,0.997362
1079,0.675912,0.068429,358.910,354.873,1.007348
1080,0.677711,-0.061570,359.266,355.448,1.015559
1081,0.680662,-0.059594,359.628,356.021,1.008171
1082,0.683312,-0.056063,359.995,356.594,1.001019
1083,0.687928,-0.017182,360.368,357.167,0.994292
1084,0.683910,0.028527,360.744,357.743,0.992230
1085,0.687936,0.021907,361.116,358.317,0.995653
1086,0.688706,0.058341,361.488,358.895,0.998282
1087,0.691643,0.058189,361.858,359.476,1.005283
1088,0.699227,0.090664,362.224,360.063,1.012266
1089,0.697594,0.041954,362.588,360.660,1.023146
1090,0.694689,-0.012434,362.948,361.257,1.028180
1091,0.693333,-0.020377,363.308,361.852,1.026688
1092,0.693289,-0.015464,363.668,362.444,1.024243
1093,0.696422,-0.108312,364.030,363.036,1.022387
1094,0.700650,-0.039677,364.400,363.625,1.009390
1095,0.694358,0.001400,364.776,364.216,1.004628
1096,0.701343,0.009596,365.149,364.802,1.004796
1097,0.706629,0.043148,365.524,365.395,1.005948
1098,0.704269,0.043920,365.899,365.994,1.011126
1099,0.705574,0.036229,366.270,366.592,1.016396
1100,0.714877,0.034868,366.639,367.194,1.020744
1101,0.713494,0.037283,367.010,367.805,1.024928
1102,0.707968,-0.003213,367.378,368.416,1.029402
1103,0.707179,-0.002020,367.743,369.023,1.029016
1104,0.709196,-0.050004,368.108,369.629,1.028774
1105,0.703824,-0.067638,368.477,370.234,1.022773
1106,0.697344,-0.027775,368.849,370.832,1.014657
1107,0.695882,0.000442,369.219,371.423,1.011324
1108,0.694136,-0.008256,369.588,372.013,1.011377
1109,0.693120,0.017154,369.957,372.601,1.010386
1110,0.688484,0.087284,370.324,373.189,1.012444
1111,0.685537,0.117321,370.683,373.776,1.022919
1112,0.687101,0.138967,371.032,374.366,1.036997
1113,0.686582,0.085417,371.371,374.964,1.053673
1114,0.691584,0.075716,371.705,375.564,1.063923
1115,0.696308,0.069524,372.035,376.172,1.073009
1116,0.699304,-0.055251,372.362,376.786,1.081352
1117,0.699032,0.055303,372.695,377.401,1.074722
1118,0.700431,0.052006,373.024,378.018,1.081358
1119,0.700498,-0.038503,373.349,378.638,1.087599
1120,0.690766,0.001883,373.677,379.257,1.082979
1121,0.692265,-0.041975,374.001,379.867,1.083205
1122,0.690516,-0.032317,374.328,380.477,1.078168
1123,0.688816,-0.071358,374.657,381.085,1.074290
1124,0.697812,-0.072904,374.991,381.687,1.065727
1125,0.694184,-0.154614,375.334,382.295,1.056978
1126,0.695131,-0.177075,375.686,382.893,1.038424
1127,0.692295,-0.135543,376.051,383.484,1.017175
1128,0.697335,-0.131139,376.425,384.067,1.000910
1129,0.701653,-0.254832,376.810,384.648,0.985173
1130,0.701775,-0.247763,377.216,385.221,0.954594
1131,0.704366,-0.171091,377.638,385.781,0.924862
1132,0.703458,-0.155366,378.074,386.335,0.904331
1133,0.704855,-0.066527,378.519,386.880,0.885687
1134,0.703883,-0.057449,378.969,387.422,0.877704
1135,0.701269,-0.051935,379.423,387.960,0.870810
1136,0.702969,-0.027510,379.878,388.494,0.864578
1137,0.707810,-0.030057,380.336,389.027,0.861277
1138,0.705376,-0.027582,380.799,389.563,0.857670
1139,0.707769,-0.081275,381.262,390.000,-0.831549
1140,0.706528,-0.076320,381.734,389.472,-0.841302
1141,0.702335,-0.089465,382.200,388.941,-0.850460
1142,0.704526,-0.044561,382.657,388.409,-0.861196
1143,0.700890,-0.043053,383.114,387.872,-0.866543
1144,0.703451,-0.118698,383.565,387.335,-0.871710
1145,0.707922,-0.052438,384.010,386.790,-0.885953
1146,0.707362,-0.060425,384.454,386.239,-0.892246
1147,0.695538,-0.059034,384.894,385.685,-0.899497
1148,0.694707,-0.014400,385.323,385.138,-0.906581
1149,0.690847,-0.017800,385.750,384.590,-0.908309
1150,0.687485,0.020240,386.174,384.044,-0.910445
1151,0.681938,-0.026385,386.597,383.502,-0.908016
1152,0.684117,0.002706,387.015,382.963,-0.911183
1153,0.682934,0.045847,387.434,382.423,-0.910858
1154,0.683154,0.129619,387.856,381.886,-0.905356
1155,0.677204,0.121807,388.286,381.355,-0.889802
1156,0.681285,0.065982,388.720,380.835,-0.875185
1157,0.677866,0.134935,389.160,380.316,-0.867267
1158,0.677628,0.102072,389.607,379.806,-0.851075
1159,0.677592,0.079339,390.000,379.302,-2.289859
1160,0.681117,0.063176,389.559,378.788,-2.280338
1161,0.688769,0.099252,389.119,378.268,-2.272757
1162,0.685120,0.048859,388.680,377.736,-2.260847
1163,0.691827,0.032679,388.247,377.206,-2.254984
1164,0.690747,0.024975,387.812,376.668,-2.251062
1165,0.694312,-0.014430,387.379,376.129,-2.248065
1166,0.694342,-0.090991,386.943,375.589,-2.249797
1167,0.700869,-0.139561,386.501,375.054,-2.260716
1168,0.692414,-0.216216,386.046,374.521,-2.277463
1169,0.697356,-0.208153,385.583,374.006,-2.303409
1170,0.694986,-0.160261,385.104,373.499,-2.328387
1171,0.694887,-0.195792,384.617,373.004,-2.347619
1172,0.693427,-0.187215,384.118,372.520,-2.371114
1173,0.690583,-0.172049,383.610,372.048,-2.393580
1174,0.694091,-0.137708,383.094,371.589,-2.414226
1175,0.691984,-0.128766,382.568,371.136,-2.430751
1176,0.693981,-0.086465,382.037,370.692,-2.446202
1177,0.688699,-0.045686,381.499,370.253,-2.456578
1178,0.683377,-0.041221,380.963,369.821,-2.462061
1179,0.685590,-0.048012,380.430,369.394,-2.467007
1180,0.684816,0.070131,379.892,368.969,-2.472768
1181,0.677423,0.075002,379.358,368.540,-2.464353
1182,0.685683,0.062245,378.834,368.110,-2.455353
1183,0.687884,0.099682,378.307,367.672,-2.447883
1184,0.684591,0.091368,377.783,367.226,-2.435921
1185,0.685197,-0.034430,377.267,366.776,-2.424957
1186,0.685440,-0.041457,376.749,366.328,-2.429089
1187,0.688954,-0.008700,376.228,365.883,-2.434064
1188,0.696555,-0.002212,375.704,365.435,-2.435107
1189,0.695166,-0.004869,375.174,364.983,-2.435373
1190,0.695401,0.002007,374.645,364.533,-2.435957
1191,0.697749,0.040847,374.115,364.081,-2.435716
1192,0.701205,0.086052,373.587,363.626,-2.430815
1193,0.701155,0.084468,373.060,363.163,-2.420488
1194,0.701721,0.069758,372.538,362.695,-2.410352
1195,0.705521,-0.017843,372.020,362.222,-2.401981
1196,0.708257,-0.030179,371.497,361.748,-2.404123
1197,0.702842,-0.048737,370.971,361.273,-2.407744
1198,0.705696,-0.016645,370.447,360.806,-2.413593
1199,0.704379,0.022139,369.919,360.337,-2.415590
1200,0.708964,0.067378,369.394,359.868,-2.412933
1201,0.705354,0.070085,368.868,359.392,-2.404848
1202,0.704924,0.024623,368.350,358.914,-2.396438
1203,0.700283,0.061538,367.833,358.434,-2.393483
1204,0.702097,0.095770,367.324,357.954,-2.386098
1205,0.702412,0.014003,366.818,357.467,-2.374606
1206,0.705521,-0.068765,366.313,356.978,-2.372926
1207,0.709127,-0.044628,365.802,356.492,-2.381178
1208,0.706630,-0.083673,365.286,356.006,-2.386533
1209,0.708007,-0.097203,364.766,355.527,-2.396574
1210,0.703583,-0.017633,364.240,355.053,-2.408238
1211,0.706120,-0.060514,363.716,354.583,-2.410354
1212,0.707591,-0.067993,363.187,354.115,-2.417616
1213,0.707446,-0.066666,362.653,353.651,-2.425775
1214,0.711390,-0.140195,362.116,353.191,-2.433775
1215,0.700197,-0.141748,361.568,352.738,-2.450598
1216,0.698846,-0.102109,361.021,352.301,-2.467608
1217,0.694226,0.016650,360.469,351.871,-2.479861
1218,0.692146,-0.016283,359.922,351.444,-2.477863
1219,0.695921,-0.013238,359.376,351.018,-2.479817
1220,0.698478,-0.016327,358.827,350.592,-2.481405
1221,0.701389,-0.055937,358.274,350.164,-2.483365
1222,0.695380,-0.053259,357.716,349.739,-2.490077
1223,0.695296,-0.092545,357.161,349.321,-2.496468
1224,0.686443,-0.134135,356.601,348.909,-2.507574
1225,0.686239,-0.116010,356.041,348.511,-2.523670
1226,0.694737,-0.068667,355.476,348.122,-2.537591
1227,0.693200,-0.028631,354.901,347.732,-2.545831
1228,0.686275,-0.025668,354.326,347.345,-2.549267
1229,0.685640,0.015313,353.756,346.963,-2.552347
1230,0.687621,0.016916,353.186,346.581,-2.550509
1231,0.693007,0.013755,352.616,346.197,-2.548480
1232,0.691284,0.052348,352.042,345.809,-2.546829
1233,0.686091,0.084003,351.472,345.418,-2.540547
1234,0.682175,0.121813,350.910,345.024,-2.530467
1235,0.684747,0.021651,350.357,344.624,-2.515849
1236,0.690673,0.052426,349.803,344.222,-2.513251
1237,0.694534,0.002098,349.247,343.812,-2.506960
1238,0.695765,-0.047669,348.688,343.401,-2.506708
1239,0.690325,-0.043062,348.125,342.991,-2.512428
1240,0.688589,-0.124810,347.565,342.588,-2.517596
1241,0.691703,-0.089056,347.000,342.194,-2.532573
1242,0.691544,-0.046411,346.429,341.804,-2.543260
1243,0.689163,-0.084259,345.855,341.418,-2.548829
1244,0.688421,-0.041991,345.280,341.039,-2.558940
1245,0.692057,-0.078566,344.703,340.663,-2.563979
1246,0.694510,-0.006972,344.120,340.290,-2.573407
1247,0.688391,0.002217,343.534,339.917,-2.574244
1248,0.684685,0.006612,342.954,339.547,-2.573978
1249,0.684921,-0.007908,342.376,339.179,-2.573184
1250,0.688590,-0.019029,341.799,338.810,-2.574133
1251,0.694868,-0.068977,341.217,338.442,-2.576417
1252,0.691936,-0.002521,340.628,338.074,-2.584694
1253,0.693069,0.006586,340.040,337.709,-2.584996
1254,0.697941,0.039195,339.452,337.342,-2.584206
1255,0.701345,0.034112,338.861,336.970,-2.579503
1256,0.699846,0.035879,338.269,336.594,-2.575409
1257,0.697263,0.070775,337.680,336.216,-2.571104
1258,0.698485,0.112339,337.097,335.834,-2.562611
1259,0.701135,0.100766,336.517,335.444,-2.549130
1260,0.702563,0.093293,335.940,335.046,-2.537038
1261,0.705079,0.082741,335.367,334.640,-2.525843
1262,0.710866,0.076585,334.795,334.227,-2.515914
1263,0.709227,0.153350,334.223,333.806,-2.506724
1264,0.711874,0.155399,333.660,333.375,-2.488322
1265,0.712355,0.066542,333.103,332.931,-2.469674
1266,0.716285,-0.021241,332.549,332.484,-2.461689
1267,0.715655,-0.046244,331.991,332.035,-2.464238
1268,0.717117,-0.039191,331.430,331.589,-2.469787
1269,0.712084,-0.089102,330.867,331.146,-2.474490
1270,0.711685,0.028443,330.303,330.711,-2.485182
1271,0.716444,0.072881,329.741,330.275,-2.481769
1272,0.718781,0.071878,329.179,329.831,-2.473023
1273,0.715845,0.062885,328.618,329.380,-2.464398
1274,0.713805,-0.069483,328.064,328.927,-2.456852
1275,0.707835,-0.074722,327.507,328.481,-2.465190
1276,0.711455,-0.077497,326.951,328.043,-2.474156
1277,0.704595,-0.122106,326.388,327.607,-2.483456
1278,0.706657,-0.154947,325.825,327.185,-2.498109
1279,0.701465,-0.246370,325.252,326.771,-2.516702
1280,0.696172,-0.237953,324.671,326.378,-2.546267
1281,0.681911,-0.242734,324.083,326.004,-2.574821
1282,0.686046,-0.193858,323.498,325.655,-2.603949
1283,0.680644,-0.067071,322.901,325.317,-2.627212
1284,0.684723,-0.138362,322.305,324.987,-2.635261
1285,0.682012,-0.113780,321.701,324.665,-2.651864
1286,0.678638,-0.099854,321.095,324.353,-2.665518
1287,0.675272,-0.089625,320.488,324.049,-2.677500
1288,0.678587,-0.061606,319.881,323.753,-2.688255
1289,0.682342,-0.071258,319.269,323.460,-2.695648
1290,0.682547,0.049477,318.651,323.171,-2.704199
1291,0.681446,0.081217,318.034,322.879,-2.698262
1292,0.680169,0.085799,317.421,322.580,-2.688516
1293,0.679674,0.037869,316.813,322.276,-2.678220
1294,0.681604,0.070618,316.206,321.970,-2.673676
1295,0.679141,-0.012153,315.601,321.657,-2.665201
1296,0.677057,0.061306,314.997,321.347,-2.666660
1297,0.680072,0.024308,314.397,321.033,-2.659303
1298,0.680724,0.025878,313.795,320.715,-2.656386
1299,0.681774,-0.061341,313.194,320.396,-2.653281
1300,0.689777,-0.071965,312.590,320.081,-2.660642
1301,0.693925,0.012608,311.975,319.767,-2.669278
1302,0.691431,0.017943,311.358,319.450,-2.667765
1303,0.691420,0.007666,310.743,319.133,-2.665611
1304,0.687092,0.039249,310.129,318.816,-2.664691
1305,0.685169,0.036899,309.520,318.498,-2.659982
1306,0.686025,0.022256,308.914,318.178,-2.655554
1307,0.685965,0.027652,308.309,317.856,-2.652883
1308,0.687217,0.029756,307.704,317.532,-2.649565
1309,0.683391,0.029270,307.099,317.205,-2.645994
1310,0.679810,-0.008057,306.499,316.878,-2.642482
1311,0.679832,-0.054385,305.902,316.553,-2.643449
1312,0.679858,-0.023011,305.303,316.232,-2.649975
1313,0.681957,0.043755,304.703,315.913,-2.652736
1314,0.688408,0.005427,304.102,315.589,-2.647486
1315,0.691580,-0.053997,303.496,315.262,-2.646834
1316,0.694029,-0.098270,302.886,314.938,-2.653314
1317,0.691106,-0.107349,302.269,314.620,-2.665106
1318,0.685324,-0.102707,301.651,314.311,-2.677988
1319,0.690157,-0.100433,301.034,314.012,-2.690313
1320,0.688786,-0.089088,300.409,313.718,-2.702365
1321,0.686734,-0.136128,299.783,313.432,-2.713056
1322,0.687982,-0.139903,299.154,313.157,-2.729391
1323,0.695369,-0.109897,298.519,312.892,-2.746179
1324,0.699065,-0.106697,297.874,312.632,-2.759367
1325,0.696388,-0.104510,297.222,312.380,-2.772171
1326,0.696448,-0.099309,296.569,312.137,-2.784712
1327,0.698239,-0.103874,295.914,311.901,-2.796629
1328,0.695325,-0.098277,295.254,311.673,-2.809094
1329,0.693362,-0.210544,294.594,311.454,-2.820887
1330,0.692814,-0.207645,293.931,311.252,-2.846152
1331,0.695522,-0.122205,293.263,311.067,-2.871070
1332,0.693669,-0.151034,292.590,310.891,-2.885734
1333,0.691613,-0.107200,291.916,310.728,-2.903858
1334,0.693789,-0.065409,291.242,310.574,-2.916722
1335,0.696204,-0.058207,290.564,310.424,-2.924571
1336,0.688210,-0.065204,289.883,310.279,-2.931556
1337,0.693983,-0.068028,289.209,310.141,-2.939381
1338,0.690898,-0.079673,288.528,310.007,-2.947544
1339,0.687744,-0.011005,287.849,309.880,-2.957105
1340,0.696365,-0.004414,287.173,309.755,-2.958425
1341,0.699051,-0.011162,286.488,309.628,-2.958955
1342,0.699927,-0.019725,285.800,309.502,-2.960295
1343,0.697489,0.123184,285.112,309.378,-2.962662
1344,0.697590,0.195658,284.427,309.244,-2.947879
1345,0.701132,0.183576,283.746,309.093,-2.924400
1346,0.699320,0.164908,283.065,308.927,-2.902371
1347,0.698825,0.107423,282.389,308.748,-2.882582
1348,0.697756,0.066855,281.716,308.560,-2.869692
1349,0.696283,0.090097,281.045,308.368,-2.861669
1350,0.702320,0.134793,280.378,308.168,-2.850857
1351,0.699570,0.093373,279.709,307.956,-2.834682
1352,0.696457,0.162457,279.044,307.737,-2.823477
1353,0.693153,0.069758,278.387,307.506,-2.803983
1354,0.693221,0.081899,277.735,307.271,-2.795612
1355,0.696003,0.162578,277.085,307.030,-2.785784
1356,0.697034,0.085155,276.437,306.775,-2.766274
1357,0.702943,0.043766,275.792,306.512,-2.756056
1358,0.703333,0.000600,275.142,306.245,-2.750804
1359,0.701326,0.035916,274.491,305.977,-2.750732
1360,0.698312,-0.056627,273.844,305.707,-2.746422
1361,0.692864,-0.114306,273.198,305.442,-2.753217
1362,0.693347,-0.099936,272.553,305.189,-2.766934
1363,0.697451,-0.098152,271.905,304.943,-2.778926
1364,0.702666,-0.137229,271.250,304.703,-2.790704
1365,0.703258,-0.142331,270.586,304.472,-2.807172
1366,0.701614,-0.135797,269.918,304.253,-2.824252
1367,0.694214,-0.129831,269.248,304.045,-2.840547
1368,0.691789,-0.171637,268.582,303.849,-2.856127
1369,0.689884,-0.166579,267.914,303.668,-2.876723
1370,0.686984,-0.126456,267.245,303.501,-2.896713
1371,0.691336,-0.072795,266.576,303.345,-2.911888
1372,0.694837,-0.066207,265.901,303.193,-2.920623
1373,0.705206,-0.088021,265.222,303.046,-2.928568
1374,0.703103,-0.036926,264.531,302.904,-2.939131
1375,0.698238,-0.073859,263.842,302.766,-2.943562
1376,0.697069,-0.118909,263.156,302.635,-2.952425
1377,0.694058,0.027658,262.470,302.514,-2.966694
1378,0.688889,0.061914,261.787,302.390,-2.963375
1379,0.690005,0.102033,261.110,302.263,-2.955945
1380,0.693022,-0.018202,260.433,302.128,-2.943701
1381,0.699248,-0.003661,259.753,301.993,-2.945886
1382,0.696441,0.046549,259.067,301.857,-2.946325
1383,0.695291,-0.036821,258.385,301.718,-2.940739
1384,0.700081,-0.002734,257.703,301.583,-2.945157
1385,0.702361,-0.004983,257.016,301.446,-2.945486
1386,0.701468,-0.005760,256.327,301.310,-2.946084
1387,0.701644,0.026220,255.639,301.174,-2.946775
1388,0.708244,-0.025687,254.951,301.036,-2.943628
1389,0.708309,-0.065840,254.256,300.899,-2.946711
1390,0.708789,-0.068251,253.560,300.767,-2.954612
1391,0.709675,-0.021764,252.863,300.641,-2.962802
1392,0.710333,0.052625,252.164,300.517,-2.965414
1393,0.712488,0.054137,251.466,300.388,-2.959099
1394,0.714798,0.078188,250.766,300.254,-2.952602
1395,0.714838,0.102938,250.065,300.113,-2.943220
1396,0.713262,0.063841,249.366,299.963,-2.930867
1397,0.717077,0.043473,248.670,299.809,-2.923206
1398,0.717653,0.040121,247.971,299.650,-2.917989
1399,0.712990,0.030488,247.272,299.487,-2.913175
1400,0.711942,-0.088127,246.578,299.323,-2.909516
1401,0.713236,-0.059290,245.883,299.167,-2.920092
1402,0.706392,-0.019271,245.186,299.015,-2.927206
1403,0.706102,-0.014462,244.496,298.867,-2.929519
1404,0.703134,0.026590,243.805,298.719,-2.931254
1405,0.704590,0.023270,243.118,298.570,-2.928064
1406,0.706427,-0.022585,242.430,298.419,-2.925271
1407,0.693197,0.051736,241.739,298.269,-2.927981
1408,0.694549,0.055528,241.063,298.118,-2.921773
1409,0.693856,0.040407,240.386,297.962,-2.915110
1410,0.691501,0.036692,239.711,297.803,-2.910261
1411,0.690929,0.026658,239.038,297.642,-2.905858
1412,0.692337,-0.015422,238.367,297.478,-2.902659
1413,0.694669,-0.027412,237.694,297.315,-2.904510
1414,0.698878,-0.028464,237.018,297.154,-2.907799
1415,0.700339,0.016302,236.338,296.995,-2.911215
1416,0.697550,-0.060491,235.656,296.834,-2.909259
1417,0.698747,-0.098633,234.976,296.678,-2.916518
1418,0.689595,-0.095576,234.293,296.530,-2.928353
1419,0.684955,-0.086659,233.618,296.392,-2.939823
1420,0.686855,-0.123055,232.945,296.262,-2.950222
1421,0.692519,-0.120518,232.269,296.141,-2.964988
1422,0.693175,-0.115317,231.586,296.029,-2.979450
1423,0.686055,-0.155539,230.900,295.927,-2.993289
1424,0.686668,-0.152814,230.220,295.838,-3.011953
1425,0.681200,-0.149467,229.538,295.762,-3.030291
1426,0.683429,-0.106529,228.859,295.698,-3.048227
1427,0.679244,-0.093510,228.178,295.643,-3.061010
1428,0.671534,-0.094683,227.500,295.596,-3.072232
1429,0.672521,-0.043728,226.830,295.557,-3.083594
1430,0.675126,-0.043794,226.158,295.522,-3.088841
1431,0.673905,-0.129621,225.484,295.490,-3.094096
1432,0.673049,-0.123102,224.811,295.468,-3.109651
1433,0.677432,-0.080289,224.138,295.457,-3.124423
1434,0.678118,0.000351,223.460,295.452,-3.134058
1435,0.674846,0.018443,222.782,295.446,-3.134016
1436,0.672470,0.013343,222.107,295.440,-3.131802
1437,0.671870,-0.040220,221.435,295.432,-3.130201
1438,0.665846,-0.042833,220.763,295.428,-3.135028
1439,0.670768,0.024293,220.097,295.427,-3.140168
1440,0.664784,0.132609,219.426,295.424,-3.137252
1441,0.669718,0.246228,218.762,295.410,-3.121339
1442,0.671018,0.239379,218.093,295.377,-3.091792
1443,0.679815,0.233473,217.424,295.324,-3.063067
1444,0.686629,0.213208,216.748,295.252,-3.035050
1445,0.691680,0.166577,216.067,295.162,-3.009465
1446,0.695204,0.162563,215.384,295.057,-2.989476
1447,0.702056,0.041512,214.699,294.938,-2.969968
1448,0.706847,-0.008636,214.007,294.815,-2.964987
1449,0.708332,-0.012128,213.312,294.691,-2.966023
1450,0.707334,-0.054971,212.614,294.569,-2.967478
1451,0.709659,-0.131346,211.916,294.451,-2.974075
1452,0.708614,-0.127058,211.215,294.343,-2.989836
1453,0.707145,-0.140660,210.513,294.247,-3.005083
1454,0.705794,-0.137946,209.811,294.163,-3.021963
1455,0.709178,-0.178322,209.109,294.090,-3.038516
1456,0.714266,-0.142673,208.402,294.032,-3.059915
1457,0.710995,-0.091660,207.689,293.986,-3.077035
1458,0.700572,-0.077336,206.979,293.948,-3.088035
1459,0.703109,-0.079507,206.279,293.917,-3.097315
1460,0.700730,-0.035412,205.577,293.892,-3.106856
1461,0.697364,-0.068146,204.876,293.871,-3.111105
1462,0.696731,-0.015193,204.179,293.856,-3.119283
1463,0.701542,-0.057122,203.482,293.841,-3.121106
1464,0.701124,-0.011938,202.781,293.832,-3.127961
1465,0.700968,-0.014031,202.080,293.823,-3.129393
1466,0.702944,-0.010761,201.379,293.816,-3.131077
1467,0.702888,-0.015171,200.676,293.809,-3.132368
1468,0.704933,-0.052224,199.973,293.804,-3.134189
1469,0.706250,-0.053881,199.268,293.803,-3.140456
1470,0.702384,-0.096276,198.562,293.807,3.136264
1471,0.699633,-0.084913,197.860,293.819,3.124711
1472,0.696916,-0.013585,197.160,293.838,3.114521
1473,0.700800,0.019333,196.464,293.858,3.112891
1474,0.695969,-0.059027,195.763,293.876,3.115211
1475,0.688420,-0.025192,195.068,293.900,3.108128
1476,0.696625,-0.037470,194.380,293.925,3.105105
1477,0.692801,-0.044398,193.684,293.953,3.100608
1478,0.689450,-0.048080,192.992,293.985,3.095281
1479,0.694925,-0.007526,192.303,294.021,3.089511
1480,0.695160,-0.006503,191.609,294.058,3.088608
1481,0.688868,0.035882,190.915,294.095,3.087827
1482,0.686869,0.063010,190.227,294.129,3.092133
1483,0.681057,0.091698,189.541,294.158,3.099694
1484,0.684977,0.083348,188.860,294.179,3.110698
1485,0.688546,0.022580,188.175,294.194,3.120700
1486,0.691756,-0.013866,187.487,294.206,3.123409
1487,0.690420,0.053572,186.795,294.220,3.121746
1488,0.690359,0.135028,186.105,294.229,3.128174
1489,0.684795,0.135834,185.414,294.227,-3.138808
1490,0.690163,0.068962,184.730,294.214,-3.122508
1491,0.692020,0.065445,184.040,294.195,-3.114232
1492,0.692739,-0.026541,183.348,294.171,-3.106379
1493,0.690443,-0.073343,182.656,294.149,-3.109564
1494,0.683573,-0.076316,181.965,294.133,-3.118365
1495,0.679573,-0.123276,181.282,294.123,-3.127523
1496,0.684551,-0.123809,180.602,294.124,3.140869
1497,0.679391,-0.084421,179.918,294.134,3.126012
1498,0.673049,-0.075659,179.239,294.152,3.115882
1499,0.675075,-0.162181,178.566,294.175,3.106803
